StoreID,DayOfWeek,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment
33,Wednesday,12675,1818,Yes,No,None,Yes,Type A,Extra
36,Friday,,779,Yes,Yes,None,Yes,Type D,Basic
95,Friday,6738,1461,Yes,No,None,Yes,,Basic
14,Friday,16126,789,,Yes,Easter Holiday,No,Type B,Extra
65,Tuesday,2770,984,Yes,No,None,Yes,Type A,Extra
80,Wednesday,13305,1218,Yes,Yes,None,No,Type C,Extended
54,Monday,10969,1668,Yes,Yes,None,Yes,Type A,Basic
,Thursday,13404,722,Yes,Yes,Public Holiday,,Type D,Basic
3,,9989,1269,Yes,Yes,None,,Type A,Basic
99,Friday,4215,992,Yes,Yes,None,No,,Basic
41,,12980,1052,No,No,Public Holiday,No,Type D,Extra
6,Wednesday,7694,1354,Yes,,,Yes,Type D,Extra
25,Wednesday,18136,883,No,Yes,,,Type C,Extended
13,Tuesday,11661,1971,Yes,Yes,None,Yes,Type A,
98,Tuesday,2392,594,Yes,Yes,Easter Holiday,Yes,Type D,Extended
8,Friday,7789,1161,Yes,Yes,None,No,Type B,Extended
21,Wednesday,15385,1548,Yes,Yes,Easter Holiday,Yes,Type D,Extended
98,Monday,18061,1770,Yes,No,None,Yes,Type C,Extended
68,Thursday,1105,1969,Yes,Yes,None,Yes,,Extended
25,Wednesday,12479,846,No,No,None,No,Type B,Extra
79,Sunday,2946,536,Yes,Yes,None,Yes,Type C,
68,Wednesday,6544,1954,Yes,Yes,Easter Holiday,Yes,Type A,Extended
45,Saturday,18479,,Yes,Yes,None,Yes,Type C,Extra
60,Tuesday,14275,444,Yes,No,None,Yes,Type B,Extra
12,Sunday,7985,1283,Yes,Yes,None,,Type C,Extended
32,Thursday,2782,649,Yes,No,,No,Type B,Extra
,Friday,7213,1785,No,Yes,None,No,,
92,Sunday,15485,919,Yes,No,None,Yes,Type D,Basic
,,16605,640,Yes,Yes,Public Holiday,Yes,,
31,Friday,5869,243,Yes,Yes,None,No,Type C,Basic
78,Wednesday,18945,687,Yes,Yes,None,Yes,Type A,Basic
,Friday,10867,,Yes,Yes,None,Yes,Type B,Extended
18,Thursday,4981,1864,Yes,Yes,None,Yes,Type B,Basic
93,Tuesday,10493,1699,Yes,Yes,None,Yes,Type C,Basic
60,Thursday,6682,1982,Yes,No,Easter Holiday,,Type D,Extra
63,Saturday,6782,,Yes,Yes,None,No,Type D,
6,,18327,1392,Yes,Yes,None,,Type C,Extended
32,Tuesday,,1963,Yes,Yes,None,Yes,Type C,Extra
93,Thursday,17984,795,,Yes,None,Yes,Type A,Extra
43,Saturday,14012,1896,Yes,Yes,None,Yes,Type C,
,Monday,2524,367,Yes,Yes,None,Yes,,Extended
60,Saturday,17634,268,Yes,No,None,Yes,Type C,Extended
23,Wednesday,1078,1894,Yes,Yes,None,Yes,Type A,Extended
83,,4123,,Yes,Yes,Easter Holiday,No,Type C,Basic
31,Friday,,132,No,,Easter Holiday,Yes,Type C,Basic
5,,14068,476,Yes,,None,No,Type B,Extra
83,Wednesday,9417,1337,Yes,Yes,None,Yes,Type D,
34,Sunday,14362,1685,Yes,Yes,Public Holiday,Yes,Type C,Extended
10,Saturday,2209,1563,Yes,Yes,None,Yes,Type A,Extended
89,,6153,1615,Yes,Yes,None,No,Type C,Basic
,Sunday,5898,492,Yes,No,None,Yes,,Basic
11,Wednesday,19562,588,Yes,Yes,None,Yes,Type B,
,Friday,11871,821,Yes,Yes,None,Yes,Type D,Extended
31,Thursday,8610,1045,Yes,Yes,None,Yes,Type D,Basic
56,,12077,1152,No,Yes,Public Holiday,No,Type D,Extra
79,Sunday,16791,138,Yes,No,None,Yes,Type C,Extra
73,Monday,3544,1982,Yes,Yes,Easter Holiday,No,Type B,Basic
87,Wednesday,6522,1735,No,Yes,None,Yes,Type B,Basic
83,Sunday,3370,1296,,No,Easter Holiday,Yes,Type C,Extra
9,Monday,,1140,Yes,Yes,None,Yes,Type B,Basic
99,Monday,1328,1179,Yes,No,None,Yes,Type D,Extra
,Saturday,14683,325,Yes,No,None,No,Type B,Extra
73,Tuesday,6579,1681,Yes,Yes,None,Yes,,Basic
28,,14122,166,Yes,Yes,None,Yes,Type C,
62,Wednesday,7794,1320,Yes,Yes,,Yes,Type A,Extended
7,Monday,1120,1777,Yes,Yes,None,Yes,Type A,Extended
80,Sunday,7749,934,,Yes,None,Yes,Type B,Extended
16,Thursday,14763,1146,Yes,Yes,None,Yes,Type B,Extended
97,,18348,1098,Yes,No,None,No,Type C,Extended
4,Sunday,16450,1729,Yes,Yes,None,Yes,Type A,Extended
4,Thursday,4675,1877,Yes,Yes,Christmas,Yes,Type A,Basic
40,,19460,336,Yes,Yes,None,No,Type D,Basic
17,Saturday,6643,1056,Yes,No,None,Yes,Type D,Extended
52,Tuesday,12560,1018,Yes,Yes,Christmas,Yes,,Basic
93,Sunday,18700,,Yes,Yes,None,Yes,Type C,Extra
52,Monday,18580,,Yes,No,None,Yes,Type C,Extended
,Friday,16383,572,Yes,No,,Yes,Type C,Extra
38,Saturday,4170,1968,Yes,No,None,Yes,Type A,Basic
50,Saturday,1355,1907,,No,None,No,Type C,Extended
63,Tuesday,10718,652,Yes,Yes,None,Yes,,Extra
63,Thursday,1028,1733,Yes,Yes,Public Holiday,Yes,Type A,Basic
62,Tuesday,,794,Yes,Yes,None,Yes,Type D,Extended
99,Monday,18397,1763,Yes,Yes,None,,Type C,Extended
7,Sunday,11894,1352,Yes,Yes,Easter Holiday,,Type D,Extra
27,Wednesday,10019,416,,Yes,None,Yes,Type A,Extra
92,Wednesday,13638,697,Yes,No,Easter Holiday,Yes,Type D,Extra
86,,15889,867,Yes,,None,Yes,Type A,Basic
14,Thursday,,,Yes,Yes,None,Yes,Type C,Extra
71,Saturday,6839,1850,Yes,Yes,None,Yes,Type D,Extra
86,,14503,985,Yes,No,None,,Type C,
5,Saturday,11303,1735,Yes,Yes,None,Yes,Type B,Extended
55,Saturday,18138,660,Yes,Yes,None,Yes,Type B,Extra
2,Wednesday,18622,1324,Yes,Yes,None,,Type D,Extra
62,Thursday,2906,357,Yes,Yes,None,Yes,Type A,Basic
91,Tuesday,8399,1603,Yes,Yes,None,Yes,Type D,Basic
21,Saturday,8961,1301,Yes,No,None,Yes,Type A,Extra
79,Friday,,856,Yes,No,None,Yes,Type B,Basic
21,Friday,16128,222,,No,None,,Type A,Basic
10,Tuesday,,441,No,Yes,,Yes,Type B,Basic
87,Friday,2460,1294,Yes,No,None,Yes,Type D,Extended
58,Monday,16682,1968,No,No,None,Yes,Type C,Extra
39,,16193,,Yes,No,None,Yes,Type C,Extra
5,Tuesday,18800,1182,Yes,Yes,None,Yes,Type C,Extra
65,Thursday,12045,,Yes,No,Christmas,Yes,Type A,Basic
13,Saturday,8766,1588,Yes,Yes,None,Yes,Type C,Basic
85,Tuesday,18812,1903,Yes,,None,,,Basic
90,Wednesday,5378,359,Yes,Yes,Easter Holiday,Yes,Type C,
85,Thursday,8529,1496,,Yes,Easter Holiday,Yes,Type A,Basic
53,Wednesday,4071,,,No,Easter Holiday,No,Type A,Extended
82,,17939,1248,Yes,Yes,,Yes,,Extra
45,Thursday,18947,140,Yes,Yes,None,Yes,Type B,Basic
32,Friday,12692,353,Yes,No,Public Holiday,No,Type D,Extended
36,Tuesday,2040,106,Yes,,Public Holiday,Yes,Type B,Extended
81,Saturday,3686,1594,,Yes,None,Yes,Type A,
99,Monday,13666,827,Yes,No,None,Yes,Type B,Extended
60,,3553,1634,Yes,Yes,,Yes,,Basic
11,Thursday,2779,1704,,,None,Yes,Type B,Extended
63,Sunday,14186,168,Yes,Yes,None,Yes,Type A,
21,Saturday,17459,1204,Yes,Yes,None,Yes,Type A,Extra
,Saturday,,641,Yes,Yes,None,Yes,Type D,Extra
55,Wednesday,19733,1708,Yes,Yes,None,,Type B,Basic
26,,3262,1385,Yes,No,None,Yes,Type B,Extra
68,Friday,11308,188,Yes,Yes,Christmas,Yes,Type A,Extra
34,,17776,,Yes,No,,Yes,Type D,
52,Sunday,18492,312,Yes,No,None,Yes,Type D,Basic
82,Wednesday,6188,933,Yes,,Public Holiday,Yes,Type A,Extended
,Friday,9802,365,Yes,No,,,Type B,Basic
93,Sunday,6057,1011,Yes,No,None,Yes,Type D,Basic
52,Sunday,4998,392,Yes,Yes,None,Yes,Type D,Extra
29,Monday,9864,1330,Yes,Yes,None,Yes,Type B,Extended
38,Wednesday,4677,432,Yes,No,None,Yes,Type D,Extra
42,Wednesday,6796,1200,Yes,No,None,No,Type B,Extra
21,Thursday,15450,1411,Yes,No,Easter Holiday,Yes,Type D,Basic
42,Friday,7363,1104,Yes,Yes,,Yes,Type D,Basic
13,Tuesday,9123,146,Yes,Yes,None,Yes,Type A,Basic
64,,9222,721,,,None,Yes,Type D,Extra
17,,14654,1323,Yes,Yes,None,No,Type B,Extended
9,Sunday,18784,526,Yes,Yes,None,No,Type D,Extended
41,Sunday,5071,309,Yes,Yes,,Yes,Type A,Extra
1,Monday,9808,987,Yes,Yes,Easter Holiday,Yes,,Extended
2,Sunday,3786,1543,Yes,,None,No,Type C,Extra
60,,1870,253,No,Yes,None,No,Type B,Extended
48,Friday,5196,1645,Yes,Yes,None,Yes,Type C,Extra
29,Saturday,12796,514,No,,None,Yes,Type A,Extended
,Saturday,3739,1476,Yes,No,None,Yes,Type C,Basic
10,Thursday,1940,1280,Yes,Yes,Easter Holiday,Yes,Type D,Basic
58,Thursday,1340,1384,Yes,Yes,None,Yes,Type B,Basic
60,Sunday,5133,1200,Yes,No,,No,,Basic
21,Friday,18043,868,Yes,Yes,Christmas,No,Type D,Extra
28,,11225,1082,Yes,No,None,Yes,Type C,Extended
,Thursday,,1611,Yes,Yes,,Yes,,Extra
34,Monday,4457,1254,Yes,Yes,,Yes,Type D,Basic
8,Monday,10848,678,Yes,Yes,None,Yes,,Extended
,Tuesday,10241,1578,Yes,Yes,None,Yes,,Extra
,Saturday,,839,Yes,Yes,None,,Type B,Basic
72,Friday,10896,,Yes,Yes,None,Yes,Type A,Extended
49,Wednesday,11976,1138,Yes,No,None,Yes,Type C,Extended
79,Saturday,16872,,,Yes,None,Yes,Type D,Basic
17,Wednesday,1818,294,Yes,Yes,None,No,Type C,Basic
60,Tuesday,5868,1984,Yes,No,,Yes,Type D,Extended
87,Tuesday,17396,641,,Yes,None,Yes,Type D,Basic
88,Sunday,13171,458,Yes,,None,,Type A,Extra
,Thursday,,949,Yes,No,None,No,Type A,Basic
83,Tuesday,19802,1454,Yes,Yes,None,Yes,,Basic
69,Tuesday,10506,526,Yes,,None,,Type B,Basic
32,Wednesday,7475,596,Yes,No,None,,Type A,Extended
44,Thursday,3017,927,Yes,Yes,Easter Holiday,Yes,Type D,
65,Tuesday,8957,585,Yes,Yes,None,Yes,Type C,Basic
87,Saturday,17230,1931,Yes,,None,Yes,Type C,
8,Tuesday,,1572,Yes,No,Christmas,Yes,Type B,Basic
77,Thursday,5792,1536,Yes,No,Christmas,No,Type C,Extra
72,,14237,429,Yes,Yes,None,,Type A,
87,Friday,19818,1855,Yes,Yes,,,Type D,Basic
43,Thursday,17251,988,Yes,Yes,None,Yes,Type C,Extended
1,Wednesday,11707,1090,Yes,Yes,None,No,Type C,Extra
,,2438,1270,Yes,Yes,Christmas,Yes,Type D,
24,Saturday,4543,358,Yes,Yes,None,,Type C,Basic
99,Monday,12367,391,Yes,,None,Yes,Type C,Extended
24,Thursday,19165,1934,Yes,Yes,,Yes,Type B,Extra
17,Sunday,,242,Yes,Yes,None,Yes,Type A,Extended
,Wednesday,7343,846,No,Yes,None,No,Type C,
20,Saturday,3263,726,Yes,No,None,,,Extra
21,Friday,11161,1488,,Yes,None,Yes,Type B,Extra
58,Saturday,1211,189,No,No,None,,Type A,Extended
31,Thursday,14809,819,Yes,No,None,Yes,Type B,Extra
11,Tuesday,8027,1287,No,Yes,,,Type A,Basic
52,Sunday,1331,580,Yes,Yes,None,Yes,Type A,
,Thursday,9169,183,Yes,Yes,None,Yes,Type C,Extra
83,Monday,10133,1200,Yes,No,Easter Holiday,Yes,Type A,Basic
7,Thursday,15591,772,,Yes,None,,Type C,Extra
28,Friday,17125,616,Yes,No,None,Yes,Type C,Extra
51,Friday,1727,584,No,,None,No,Type A,Extra
58,Thursday,12054,1713,Yes,No,None,Yes,Type C,Extra
5,Friday,4243,1726,Yes,Yes,None,Yes,Type A,Extended
5,Tuesday,18032,1722,Yes,No,None,Yes,Type D,
,Saturday,6095,881,,No,None,No,Type C,Basic
,Thursday,14809,203,No,,,Yes,Type D,Extended
8,Sunday,11929,1575,No,,None,Yes,Type D,Basic
64,Tuesday,15842,1610,Yes,Yes,None,Yes,Type C,Extra
10,Saturday,18393,438,Yes,Yes,None,Yes,Type B,Basic
38,Sunday,2550,,Yes,No,None,No,,Extended
96,Sunday,9995,1689,Yes,Yes,None,Yes,Type D,Basic
92,Sunday,16166,999,Yes,No,None,Yes,Type D,Extended
81,Saturday,8492,1601,Yes,No,None,Yes,Type A,Extra
95,Tuesday,13501,,Yes,Yes,None,Yes,Type D,Extra
8,Sunday,,706,Yes,,None,Yes,Type C,Basic
25,Sunday,14265,322,Yes,,,No,Type B,Basic
,Wednesday,6424,,Yes,No,None,Yes,Type B,Extra
66,Thursday,15086,1176,Yes,Yes,,Yes,Type B,Extra
79,Saturday,4161,1200,Yes,Yes,None,Yes,Type C,Basic
50,Saturday,10215,1841,,Yes,None,No,Type A,Extra
67,Friday,7617,602,Yes,No,None,Yes,Type C,
49,Saturday,12926,1439,Yes,,Christmas,Yes,Type C,Extended
36,Tuesday,16092,,Yes,Yes,None,Yes,Type B,
68,Saturday,17160,921,Yes,Yes,None,Yes,Type C,Basic
78,Wednesday,18560,1965,No,No,None,,Type D,Extra
41,Thursday,16638,723,Yes,Yes,Public Holiday,No,Type C,Extra
89,Thursday,3233,1986,Yes,,Easter Holiday,No,Type B,Extended
62,Saturday,5700,264,Yes,Yes,,Yes,Type B,Basic
10,Sunday,12027,1402,,Yes,Easter Holiday,Yes,Type C,Basic
21,Monday,8860,1150,,Yes,None,,Type D,Basic
,Monday,8526,1193,Yes,Yes,None,,Type D,Basic
,Sunday,6559,1341,Yes,Yes,None,Yes,Type B,Extended
91,,7732,1488,Yes,Yes,None,Yes,Type D,Extended
2,Sunday,3513,1824,,,Easter Holiday,No,Type D,
13,Tuesday,8830,1968,Yes,Yes,None,Yes,Type A,Extended
53,Monday,15781,1429,Yes,Yes,None,No,Type A,Basic
32,Sunday,8910,1247,,Yes,None,Yes,Type D,Extended
95,Tuesday,16847,118,Yes,No,Easter Holiday,,,Extra
16,Friday,6649,,Yes,Yes,Easter Holiday,Yes,Type A,Extended
32,Tuesday,,1419,Yes,No,None,Yes,,Basic
32,Monday,10120,1145,Yes,Yes,None,No,Type A,Extra
98,Saturday,2951,1088,,Yes,None,Yes,Type B,Basic
,,11165,,Yes,Yes,None,Yes,Type B,
10,Monday,,651,Yes,Yes,,Yes,Type A,Extra
15,Tuesday,10746,1673,Yes,No,None,Yes,Type A,Extended
17,Wednesday,11970,1171,Yes,Yes,None,Yes,,Extended
40,Thursday,10186,794,Yes,Yes,None,Yes,Type B,Extra
18,,9804,686,Yes,No,None,,Type B,Extra
55,Sunday,1595,820,Yes,Yes,None,Yes,Type D,Extra
73,Tuesday,8875,1306,Yes,Yes,Public Holiday,Yes,Type C,Basic
25,Sunday,6972,1558,,Yes,,Yes,Type D,Extended
59,,16882,206,Yes,,,Yes,Type C,Basic
78,Sunday,1858,1311,,Yes,None,No,Type C,Extended
89,Sunday,6519,875,Yes,Yes,,Yes,Type C,Basic
22,Sunday,10980,1209,Yes,Yes,None,Yes,Type D,Extended
,Friday,5317,1959,Yes,Yes,None,Yes,Type B,Extra
84,Monday,13144,1966,,No,None,Yes,,
85,,13879,1579,Yes,No,,Yes,Type B,Extended
44,Thursday,2030,1260,Yes,No,None,Yes,Type B,Extra
32,Tuesday,10487,1981,Yes,,None,Yes,Type D,Extra
51,,14305,997,Yes,,None,Yes,Type A,Basic
46,Friday,11255,435,Yes,No,None,Yes,Type C,Extended
,Tuesday,2447,,Yes,Yes,Public Holiday,Yes,Type B,Extra
99,Friday,11237,937,Yes,Yes,,Yes,Type B,Extended
32,,,1880,Yes,Yes,Christmas,Yes,Type D,
94,Sunday,12953,1592,Yes,Yes,,Yes,Type C,Extended
39,Thursday,9106,,No,No,None,Yes,,Basic
12,Thursday,11000,1694,Yes,,Public Holiday,Yes,Type A,Basic
47,Saturday,10503,502,Yes,Yes,None,Yes,Type B,Basic
18,Wednesday,16493,639,Yes,Yes,Christmas,No,Type C,Extra
21,Thursday,5055,1195,Yes,Yes,None,Yes,Type A,Basic
13,Sunday,6402,1905,No,Yes,None,Yes,Type D,Extended
21,Monday,10281,,Yes,Yes,None,No,Type A,
8,Wednesday,2672,723,Yes,,None,Yes,Type C,Extra
46,Tuesday,5532,1935,Yes,Yes,Public Holiday,Yes,Type C,Extra
7,Sunday,,1608,Yes,,None,No,Type A,Basic
23,Sunday,,1179,Yes,Yes,None,Yes,,Basic
96,Thursday,13546,1085,No,No,None,No,Type C,Basic
75,Wednesday,7085,322,Yes,Yes,None,No,Type A,Extra
86,Monday,13390,1755,Yes,Yes,None,Yes,Type C,Extra
22,Saturday,14280,278,Yes,No,None,,Type B,Extended
89,Friday,5864,899,Yes,Yes,None,No,Type B,Basic
22,Friday,10316,533,Yes,Yes,None,Yes,Type A,Basic
92,Monday,2221,1573,Yes,Yes,None,No,Type D,Extended
29,Monday,3860,892,Yes,No,None,Yes,Type D,Extended
13,Friday,,983,Yes,Yes,Easter Holiday,Yes,Type B,
82,Saturday,9428,591,Yes,Yes,None,Yes,Type D,Extended
,Wednesday,16385,1312,Yes,No,,Yes,Type B,Basic
,Friday,10336,,Yes,Yes,None,Yes,Type D,Extra
85,,4253,909,Yes,No,None,Yes,Type B,Basic
79,Thursday,4782,1060,,Yes,None,Yes,Type C,Extended
52,Tuesday,18150,519,Yes,Yes,None,Yes,Type A,Extra
27,Saturday,17343,1372,Yes,No,None,Yes,Type A,Basic
50,Sunday,10951,1711,Yes,Yes,None,Yes,Type D,Extended
95,Saturday,17269,748,Yes,No,None,Yes,Type A,Extra
79,Thursday,15567,1287,Yes,No,None,No,Type D,Extra
23,Thursday,,1868,,Yes,None,Yes,Type B,Extra
88,Sunday,4513,,Yes,No,None,Yes,,Basic
44,Monday,17879,575,Yes,Yes,None,Yes,Type A,Extended
77,,14335,1929,Yes,No,Public Holiday,Yes,,Basic
,,12372,,Yes,,None,,Type A,Basic
43,Saturday,6822,269,,,None,,Type B,Basic
37,Sunday,15837,1440,,Yes,Easter Holiday,Yes,Type A,Extra
61,,13122,273,Yes,Yes,None,Yes,Type A,Extended
97,,3072,569,No,,None,Yes,Type B,Basic
56,Friday,9529,444,Yes,,None,Yes,,Extended
3,Saturday,19939,544,Yes,No,,Yes,Type D,Extra
63,Wednesday,6959,1141,No,Yes,Public Holiday,Yes,Type B,Basic
19,Thursday,10107,1193,Yes,,,Yes,Type D,Extended
,Wednesday,,1461,Yes,No,,Yes,Type A,Extra
,Friday,6021,727,No,Yes,None,Yes,Type C,Basic
30,Saturday,14546,691,Yes,Yes,Easter Holiday,No,Type B,
39,Tuesday,11174,626,Yes,Yes,None,,Type A,
25,Saturday,17138,1811,Yes,Yes,Public Holiday,No,Type B,Extended
8,Friday,12759,555,Yes,Yes,,Yes,Type C,Basic
58,Saturday,10190,1392,Yes,No,None,Yes,,Basic
16,Sunday,13886,1754,No,Yes,None,,Type A,Extra
72,Saturday,17779,910,Yes,Yes,None,Yes,Type C,
1,Monday,18322,287,Yes,No,None,,Type C,Basic
5,,10828,1120,Yes,,Easter Holiday,,Type D,Extended
,Saturday,3510,1692,Yes,Yes,None,Yes,Type A,Extended
65,Wednesday,19033,810,Yes,Yes,None,Yes,,Basic
4,Tuesday,4435,628,Yes,Yes,None,Yes,,Extra
99,Wednesday,4201,533,Yes,Yes,None,Yes,Type A,Basic
96,Wednesday,16153,387,,Yes,,Yes,Type D,Extended
64,,1058,1690,,,None,Yes,Type B,Basic
98,Monday,,598,Yes,Yes,None,Yes,Type D,
89,Wednesday,3971,1564,Yes,Yes,None,Yes,Type C,Extra
10,Sunday,10719,1904,Yes,No,Christmas,Yes,Type B,Extended
21,Friday,15017,,Yes,Yes,None,Yes,Type B,Extended
46,Sunday,9314,186,Yes,,None,Yes,Type D,Basic
91,Friday,10628,929,Yes,No,None,No,Type B,Extended
27,Saturday,10354,,Yes,Yes,Public Holiday,Yes,Type C,Extended
66,Thursday,12492,640,Yes,Yes,None,Yes,Type A,Extended
41,Monday,4345,1145,Yes,Yes,None,,Type A,Extended
13,Sunday,19870,932,Yes,No,Easter Holiday,No,Type A,
9,Monday,,896,Yes,Yes,,Yes,Type D,Extra
36,Sunday,1561,659,Yes,Yes,Public Holiday,No,Type A,Extra
86,Saturday,7261,1640,Yes,Yes,None,Yes,Type A,Extra
90,Friday,2737,861,Yes,Yes,None,Yes,Type A,Extra
58,Tuesday,10096,1798,Yes,No,None,Yes,Type B,Extended
54,Thursday,,1626,Yes,,None,Yes,Type B,Basic
12,Sunday,,1837,Yes,Yes,None,Yes,Type B,Basic
81,Sunday,13098,566,Yes,No,None,Yes,Type C,Extra
78,Saturday,10126,1224,Yes,Yes,Christmas,Yes,Type C,Extended
14,Thursday,14389,1706,Yes,,None,Yes,Type C,Extra
34,,9266,774,Yes,Yes,None,Yes,Type A,Basic
53,Friday,1294,784,Yes,No,None,,Type B,Extended
20,Sunday,12434,1264,No,No,None,Yes,Type C,Extended
75,Tuesday,6330,,No,No,None,Yes,Type D,Extended
16,Tuesday,5655,,Yes,Yes,None,Yes,Type B,
95,Monday,18493,809,Yes,Yes,None,Yes,Type A,Basic
70,Thursday,14460,1963,Yes,Yes,None,Yes,Type B,Extra
56,Thursday,4771,327,Yes,No,None,Yes,Type A,Extra
83,Friday,9563,380,Yes,Yes,None,Yes,,Basic
58,Monday,,783,No,Yes,None,Yes,Type A,Extra
4,Saturday,2164,927,Yes,,None,Yes,Type A,
4,Thursday,10475,530,No,Yes,None,No,,Extended
,Monday,13388,1163,Yes,Yes,,Yes,Type B,Extra
,Monday,14969,1642,Yes,No,None,Yes,Type A,Basic
24,Sunday,9434,1809,Yes,Yes,None,No,Type D,Basic
99,Friday,8262,1786,Yes,Yes,Christmas,Yes,Type D,Basic
26,Monday,,1334,Yes,Yes,Christmas,No,Type D,Extra
37,Tuesday,3765,401,Yes,Yes,None,Yes,Type C,Extra
85,Tuesday,11306,1209,Yes,Yes,None,Yes,Type C,Extended
54,Wednesday,5491,1520,Yes,Yes,None,Yes,Type A,
21,Friday,4083,1376,Yes,Yes,Christmas,,Type B,
,Sunday,2857,632,Yes,No,None,,Type C,Extra
38,Saturday,1769,868,Yes,Yes,None,Yes,Type C,Extended
46,Wednesday,18806,1504,Yes,Yes,None,Yes,Type A,Extended
4,Tuesday,3972,543,Yes,Yes,None,Yes,Type A,
60,Sunday,19256,1156,Yes,No,None,Yes,Type C,Extra
57,Wednesday,6599,359,Yes,Yes,None,Yes,,Basic
45,Friday,19653,1357,Yes,,None,Yes,Type D,Extra
20,Sunday,6275,1638,Yes,No,,Yes,Type A,Extended
17,Friday,7571,1982,Yes,No,None,No,Type D,Extra
71,Monday,6072,1431,Yes,No,Easter Holiday,Yes,Type C,Extra
,Thursday,10631,838,Yes,Yes,None,Yes,Type B,Basic
93,,12245,895,Yes,No,None,Yes,Type D,Basic
14,Friday,15706,,,No,None,Yes,Type B,Extra
3,Sunday,6463,1577,Yes,,None,Yes,Type C,Extended
,Tuesday,8450,,Yes,Yes,None,Yes,,Extra
80,Saturday,12095,1948,Yes,Yes,,Yes,Type D,Extra
58,Tuesday,2313,,Yes,Yes,None,Yes,Type D,Extra
55,Sunday,8847,1082,Yes,Yes,None,Yes,Type C,Extended
4,Monday,18454,,Yes,No,None,Yes,Type C,Extended
24,Saturday,10166,580,Yes,No,None,Yes,,Extended
34,Sunday,10930,1267,,,None,Yes,Type B,
